OID|DISBURSEMENT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
4089573|501|LEGAL FEE|2020-01-06|9391|2687627|735771
4089574|501|LEGAL FEE|2019-12-18|12745|2687627|735771
4089575|501|LEGAL FEE|2019-10-18|7500|2687628|735771
4089576|503|DONATION|2020-02-04|20000|2687637|735771
4089577|504|ACCOUNTING FEE|2019-10-09|7500|2687638|735771
4089578|504|ACCOUNTING FEE|2019-07-10|7500|2687638|735771
4089579|504|ACCOUNTING FEE|2020-04-09|7500|2687638|735771
4089580|504|ACCOUNTING FEE|2020-01-15|7500|2687638|735771
4092700|505|PICNIC|2019-09-11|8443|2690054|736022
4092701|505|PICNIC|2020-02-20|15000|2690054|736022
4092702|504|ACCOUNTING SERVICES|2019-10-11|5500|2690057|736022
4092703|504|ACCOUNTING SERVICES|2020-01-14|5800|2690057|736022
4092704|505|APPRENTICESHIP GRADUATION CEREMONY|2019-12-23|6494|2690058|736022
4128222|501|Entertainment|2019-10-24|6666|2710116|736960
4128223|501|Org Fund|2019-07-02|5182|2710118|736960
4128224|501|Org Fund|2020-04-09|7278|2710118|736960
4128225|501|Org Fund|2020-05-08|7094|2710118|736960
4128226|501|Impact|2019-07-09|8689|2710119|736960
4128227|501|Impact|2019-08-14|7748|2710119|736960
4128228|501|Impact|2019-09-01|15918|2710119|736960
4128229|501|Impact|2019-10-16|6071|2710119|736960
4128230|501|Impact|2019-11-12|12692|2710119|736960
4128231|501|Impact|2019-12-10|5941|2710119|736960
4128232|501|Impact|2020-01-14|8011|2710119|736960
4128233|501|Impact|2020-04-10|12776|2710119|736960
4128234|501|Impact|2020-05-08|12415|2710119|736960
4128235|501|Impact|2020-06-08|6216|2710119|736960
4128236|501|Target Assistance|2019-12-31|57886|2710120|736960
4128237|501|Target Assistance|2020-03-12|215363|2710120|736960
4128238|501|Target Assistance|2020-06-05|125362|2710120|736960
4128239|501|Entertainment|2020-01-13|12793|2710122|736960
4128240|501|Education|2020-02-27|17977|2710123|736960
4128241|504|Insurance|2019-12-17|5883|2710124|736960
4128242|504|Audit|2019-10-24|11250|2710125|736960
4085485|505|Audit & Accounting Service|2019-09-09|6500|2684083|735301
4085486|505|Audit & Accounting Service|2019-12-09|5250|2684083|735301
4083839|505|Audit fees|2019-10-02|5796|2682446|734739
4085386|505|Dues Rebate|2019-07-23|1474|2684037|735293
4085387|505|Dues Rebate|2019-10-24|1368|2684037|735293
4085388|505|Dues Rebate|2020-02-19|1855|2684037|735293
4085389|505|Dues Rebate|2020-06-24|3249|2684037|735293
4085390|505|Dues Rebate|2019-07-23|768|2684038|735293
4085391|505|Dues Rebate|2019-08-26|2511|2684038|735293
4085392|505|Dues Rebate|2019-11-27|2427|2684038|735293
4085393|505|Dues Rebate|2019-12-31|1662|2684038|735293
4085394|505|Dues Rebate|2020-01-27|1671|2684038|735293
4085395|505|Dues Rebate|2020-02-18|3215|2684038|735293
4085396|505|Dues Rebate|2020-03-18|264|2684038|735293
4085397|505|Dues Rebate|2020-03-31|3905|2684038|735293
4085398|505|Dues Rebate|2019-09-24|1985|2684038|735293
4085399|505|Dues Rebate|2019-10-24|2485|2684038|735293
4085400|505|Dues Rebate|2020-04-29|2025|2684038|735293
4085401|505|Dues Rebate|2020-06-24|6268|2684038|735293
4085402|505|Dues Rebate|2019-07-23|1864|2684039|735293
4085403|505|Dues Rebate|2019-08-28|4108|2684039|735293
4085404|505|Dues Rebate|2019-09-24|2490|2684039|735293
4085405|505|Dues Rebate|2019-10-24|980|2684039|735293
4085406|505|Dues Rebate|2019-11-27|4416|2684039|735293
4085407|505|Dues Rebate|2019-12-30|806|2684039|735293
4085408|505|Dues Rebate|2020-02-18|11166|2684039|735293
4085409|505|Dues Rebate|2020-03-09|9454|2684039|735293
4085410|505|Dues Rebate|2020-04-29|6018|2684039|735293
4085411|505|Dues Rebate|2020-05-27|7787|2684039|735293
4085412|505|Dues Rebate|2020-06-24|4564|2684039|735293
4085413|505|Dues Rebate|2019-08-26|291|2684040|735293
4085414|505|Dues Rebate|2019-09-04|359|2684040|735293
4085415|505|Dues Rebate|2019-10-24|536|2684040|735293
4085416|505|Dues Rebate|2019-11-29|86|2684040|735293
4085417|505|Dues Rebate|2020-02-19|343|2684040|735293
4085418|505|Dues Rebate|2020-03-31|65|2684040|735293
4085419|505|Dues Rebate|2019-11-29|60|2684041|735293
4085420|505|Dues Rebate|2019-07-23|4577|2684042|735293
4085421|505|Dues Rebate|2019-08-27|7595|2684042|735293
4085422|505|Dues Rebate|2019-09-24|7565|2684042|735293
4085423|505|Dues Rebate|2019-10-23|7935|2684042|735293
4085424|505|Dues Rebate|2019-11-29|14290|2684042|735293
4085425|505|Dues Rebate|2019-12-31|16225|2684042|735293
4085426|505|Dues Rebate|2020-01-28|14175|2684042|735293
4085427|505|Dues Rebate|2020-02-19|18979|2684042|735293
4085428|505|Dues Rebate|2020-03-24|15906|2684042|735293
4085429|505|Dues Rebate|2020-04-29|14382|2684042|735293
4085430|505|Dues Rebate|2020-06-24|8709|2684042|735293
4086901|504|Annual Service Fee|2020-03-27|6206|2685513|735561
4086902|505|Administrative Reimbursement|2019-07-31|7564|2685514|735561
4086903|505|Administrative Reimbursement|2019-08-28|7564|2685514|735561
4086904|505|Administrative Reimbursement|2019-10-02|7069|2685514|735561
4086905|505|Administrative Reimbursement|2019-11-06|10053|2685514|735561
4086906|505|Administrative Reimbursement|2019-12-11|9283|2685514|735561
4086907|505|Administrative Reimbursement|2020-01-01|10243|2685514|735561
4086908|505|Administrative Reimbursement|2020-02-05|10724|2685514|735561
4086909|505|Administrative Reimbursement|2020-03-04|11044|2685514|735561
4086910|505|Administrative Reimbursement|2020-04-01|11044|2685514|735561
4086911|505|Administrative Reimbursement|2020-05-06|7602|2685514|735561
4086912|505|Administrative Reimbursement|2020-06-03|7202|2685514|735561
4086913|505|Administrative Reimbursement|2019-11-20|35345|2685516|735561
4086914|505|Insurance Policy|2019-10-23|14377|2685517|735561
4086915|505|Insurance Policy|2019-10-09|8249|2685518|735561
4129613|503|DONATION|2019-12-24|5000|2710897|737185
4129614|501|TARGET FUND DISTRIBUTION|2019-08-22|5200|2710898|737185
4129615|505|DELEGATE MEETING|2019-09-17|5000|2710899|737185
4129616|504|INVESTMENT FEES|2020-03-31|10171|2710918|737185
4129617|504|INVESTMENT FEES|2019-07-25|10742|2710918|737185
4129618|504|INVESTMENT FEES|2019-10-21|10766|2710918|737185
4129619|504|INVESTMENT FEES|2020-01-28|10885|2710918|737185
4129620|504|REPAIRS & MAINTENANCE|2020-04-07|5472|2710919|737185
4129621|504|REPAIRS & MAINTENANCE|2020-03-31|5871|2710919|737185
4129622|504|REPAIRS & MAINTENANCE|2019-11-25|10082|2710919|737185
4129623|504|REPAIRS & MAINTENANCE|2019-09-17|8291|2710919|737185
4129624|504|REPAIRS & MAINTENANCE|2020-03-16|8252|2710919|737185
4129625|504|LABOR|2020-06-09|7732|2710919|737185
4129626|504|SUBSCRIPTIONS|2020-04-30|11130|2710921|737185
4129627|504|SUBSCRIPTIONS|2019-07-08|11130|2710921|737185
4129628|504|SUBSCRIPTIONS|2019-10-08|11130|2710921|737185
4129629|504|SUBSCRIPTIONS|2019-12-31|11130|2710921|737185
4129630|504|IT|2019-07-31|42081|2710922|737185
4129631|504|IT|2019-08-31|27870|2710922|737185
4129632|504|IT|2019-09-30|31661|2710922|737185
4129633|504|IT|2019-10-31|26245|2710922|737185
4129634|504|IT|2019-11-30|33564|2710922|737185
4129635|504|IT|2019-12-31|39867|2710922|737185
4129636|504|IT|2020-02-01|100424|2710922|737185
4129637|504|IT|2020-03-31|45847|2710922|737185
4129638|504|IT|2020-04-21|31464|2710922|737185
4129639|504|IT|2020-04-30|31171|2710922|737185
4129640|504|IT|2020-05-05|20014|2710922|737185
4129641|501|TELEPHONE|2019-07-08|14451|2710925|737185
4129642|501|TELEPHONE|2019-08-05|15952|2710925|737185
4129643|501|TELEPHONE|2019-09-10|15382|2710925|737185
4129644|501|TELEPHONE|2019-10-07|25705|2710925|737185
4129645|501|TELEPHONE|2019-10-26|7566|2710925|737185
4129646|501|TELEPHONE|2019-12-10|15504|2710925|737185
4129647|501|TARGET FUND DISTRIBUTION|2019-10-17|1258778|2710926|737185
4129648|501|TARGET FUND DISTRIBUTION|2019-11-07|1506961|2710926|737185
4129649|501|TARGET FUND DISTRIBUTION|2020-01-14|1554082|2710926|737185
4129650|501|TARGET FUND DISTRIBUTION|2020-04-30|1224331|2710926|737185
4129651|501|TARGET FUND DISTRIBUTION|2020-05-19|1199749|2710926|737185
4129652|501|TARGET FUND DISTRIBUTION|2020-06-08|348989|2710926|737185
4129653|502|CONTRIBUTION|2020-01-27|250000|2710927|737185
4129654|502|CONTRIBUTION|2020-03-03|250000|2710927|737185
4129655|501|TARGET FUND DISTRIBUTION|2019-07-16|30028|2710928|737185
4129656|501|TARGET FUND DISTRIBUTION|2019-07-16|19318|2710928|737185
4129657|501|TARGET FUND DISTRIBUTION|2019-07-22|9710|2710928|737185
4129658|501|TARGET FUND DISTRIBUTION|2019-07-24|23633|2710928|737185
4129659|501|TARGET FUND DISTRIBUTION|2019-08-22|38491|2710928|737185
4129660|501|TARGET FUND DISTRIBUTION|2019-10-07|16643|2710928|737185
4129661|501|TARGET FUND DISTRIBUTION|2019-10-07|14640|2710928|737185
4129662|501|TARGET FUND DISTRIBUTION|2019-10-16|294215|2710928|737185
4129663|501|TARGET FUND DISTRIBUTION|2019-10-16|295526|2710928|737185
4129664|501|TARGET FUND DISTRIBUTION|2019-10-24|209620|2710928|737185
4129665|501|TARGET FUND DISTRIBUTION|2019-10-24|65572|2710928|737185
4129666|501|BENEFIT FUND|2019-11-19|418387|2710928|737185
4129667|501|TARGET FUND DISTRIBUTION|2019-12-17|452562|2710928|737185
4129668|501|TARGET FUND DISTRIBUTION|2020-01-08|321163|2710928|737185
4129669|501|TARGET FUND DISTRIBUTION|2020-01-27|25365|2710928|737185
4129670|501|TARGET FUND DISTRIBUTION|2020-02-11|286742|2710928|737185
4129671|501|TARGET FUND DISTRIBUTION|2020-03-06|251483|2710928|737185
4129672|501|TARGET FUND DISTRIBUTION|2020-04-30|233484|2710928|737185
4129673|501|TARGET FUND DISTRIBUTION|2020-05-12|299077|2710928|737185
4129674|501|TARGET FUND DISTRIBUTION|2020-06-04|291385|2710928|737185
4129675|501|TARGET FUND DISTRIBUTION|2019-07-24|190957|2710928|737185
4129676|501|TARGET FUND DISTRIBUTION|2020-04-03|100000|2710929|737185
4129677|501|TARGET FUND DISTRIBUTION|2019-07-12|9129|2710930|737185
4129678|501|TARGET FUND DISTRIBUTION|2019-07-12|5379|2710930|737185
4129679|501|TARGET FUND DISTRIBUTION|2019-07-16|18227|2710930|737185
4129680|501|TARGET FUND DISTRIBUTION|2019-08-09|33143|2710930|737185
4129681|501|TARGET FUND DISTRIBUTION|2019-08-14|9178|2710930|737185
4129682|501|TARGET FUND DISTRIBUTION|2020-03-03|66423|2710930|737185
4129683|501|TARGET FUND DISTRIBUTION|2020-03-16|19229|2710930|737185
4129684|501|TARGET FUND DISTRIBUTION|2020-03-25|43405|2710930|737185
4129685|501|TARGET FUND DISTRIBUTION|2020-03-25|16044|2710930|737185
4129686|501|TARGET FUND DISTRIBUTION|2020-04-21|25457|2710930|737185
4129687|501|TARGET FUND DISTRIBUTION|2020-04-21|28916|2710930|737185
4129688|501|TARGET FUND DISTRIBUTION|2020-04-21|23612|2710930|737185
4129689|501|TARGET FUND DISTRIBUTION|2020-05-21|30487|2710930|737185
4129690|501|TARGET FUND DISTRIBUTION|2020-05-22|39933|2710930|737185
4129691|501|TARGET FUND DISTRIBUTION|2020-06-04|26921|2710930|737185
4129692|501|TARGET FUND DISTRIBUTION|2020-06-12|9973|2710930|737185
4129693|501|TARGET FUND DISTRIBUTION|2020-06-19|69020|2710930|737185
4129694|501|TARGET FUND DISTRIBUTION|2019-09-25|72941|2710930|737185
4129695|501|TARGET FUND DISTRIBUTION|2019-10-01|12421|2710930|737185
4129696|501|TARGET FUND DISTRIBUTION|2019-10-28|21981|2710930|737185
4129697|501|TARGET FUND DISTRIBUTION|2019-11-12|11333|2710930|737185
4129698|501|TARGET FUND DISTRIBUTION|2019-11-22|31913|2710930|737185
4129699|501|TARGET FUND DISTRIBUTION|2019-11-26|15645|2710930|737185
4129700|501|TARGET FUND DISTRIBUTION|2019-12-13|10387|2710930|737185
4129701|501|TARGET FUND DISTRIBUTION|2019-12-30|41949|2710930|737185
4129702|501|TARGET FUND DISTRIBUTION|2020-01-27|40412|2710930|737185
4129703|501|TARGET FUND DISTRIBUTION|2020-01-27|10042|2710930|737185
4129704|501|TARGET FUND DISTRIBUTION|2020-01-27|7822|2710930|737185
4129705|501|TARGET FUND DISTRIBUTION|2019-07-16|129233|2710931|737185
4129706|501|TARGET FUND DISTRIBUTION|2019-08-07|118937|2710931|737185
4129707|501|TARGET FUND DISTRIBUTION|2019-08-12|89023|2710931|737185
4129708|501|TARGET FUND DISTRIBUTION|2019-08-29|82575|2710931|737185
4129709|501|TARGET FUND DISTRIBUTION|2019-10-01|58509|2710931|737185
4129710|501|TARGET FUND DISTRIBUTION|2019-10-04|205914|2710931|737185
4129711|501|TARGET FUND DISTRIBUTION|2019-10-21|87833|2710931|737185
4129712|501|TARGET FUND DISTRIBUTION|2019-10-21|35175|2710931|737185
4129713|501|TARGET FUND DISTRIBUTION|2019-10-02|7132|2710931|737185
4129714|501|TARGET FUND DISTRIBUTION|2019-10-30|95419|2710931|737185
4129715|501|TARGET FUND DISTRIBUTION|2019-11-15|159416|2710931|737185
4129716|501|TARGET FUND DISTRIBUTION|2019-11-18|22000|2710931|737185
4129717|501|TARGET FUND DISTRIBUTION|2019-11-21|19364|2710931|737185
4129718|501|TARGET FUND DISTRIBUTION|2019-12-06|162169|2710931|737185
4129719|501|TARGET FUND DISTRIBUTION|2019-12-07|57291|2710931|737185
4129720|501|TARGET FUND DISTRIBUTION|2019-12-11|86727|2710931|737185
4129721|501|TARGET FUND DISTRIBUTION|2020-01-06|95278|2710931|737185
4129722|501|TARGET FUND DISTRIBUTION|2020-01-10|72276|2710931|737185
4129723|501|TARGET FUND DISTRIBUTION|2020-01-14|81000|2710931|737185
4129724|501|TARGET FUND DISTRIBUTION|2020-01-21|53541|2710931|737185
4129725|501|TARGET FUND DISTRIBUTION|2020-01-30|29410|2710931|737185
4129726|501|TARGET FUND DISTRIBUTION|2020-02-12|80876|2710931|737185
4129727|501|TARGET FUND DISTRIBUTION|2020-02-13|95476|2710931|737185
4129728|501|TARGET FUND DISTRIBUTION|2020-02-28|78368|2710931|737185
4129729|501|TARGET FUND DISTRIBUTION|2020-03-02|31224|2710931|737185
4129730|501|TARGET FUND DISTRIBUTION|2020-03-05|10000|2710931|737185
4129731|501|TARGET FUND DISTRIBUTION|2020-03-10|101362|2710931|737185
4129732|501|TARGET FUND DISTRIBUTION|2020-03-16|61857|2710931|737185
4129733|501|TARGET FUND DISTRIBUTION|2020-04-02|52488|2710931|737185
4129734|501|TARGET FUND DISTRIBUTION|2020-04-13|81010|2710931|737185
4129735|501|TARGET FUND DISTRIBUTION|2020-05-06|123250|2710931|737185
4129736|501|TARGET FUND DISTRIBUTION|2020-05-11|83098|2710931|737185
4129737|501|TARGET FUND DISTRIBUTION|2020-05-21|44900|2710931|737185
4129738|501|TARGET FUND DISTRIBUTION|2020-05-29|43242|2710931|737185
4129739|501|TARGET FUND DISTRIBUTION|2020-06-11|25264|2710931|737185
4129740|501|TARGET FUND DISTRIBUTION|2020-06-25|28137|2710931|737185
4129741|501|TARGET FUND DISTRIBUTION|2019-09-20|173688|2710931|737185
4129742|503|DONATION|2020-01-07|10000|2710932|737185
4129743|503|DONATION|2019-09-06|5000|2710933|737185
4129744|503|DONATION|2019-10-21|6000|2710934|737185
4129745|503|DONATION|2020-01-07|25000|2710934|737185
4129746|503|DONATION|2020-03-02|35000|2710935|737185
4129747|501|TARGET FUND DISTRIBUTION|2019-07-22|225619|2710936|737185
4129748|501|TARGET FUND DISTRIBUTION|2019-07-22|101360|2710936|737185
4129749|501|TARGET FUND DISTRIBUTION|2019-10-12|36033|2710936|737185
4129750|501|TARGET FUND DISTRIBUTION|2019-10-24|48629|2710936|737185
4129751|501|TARGET FUND DISTRIBUTION|2019-10-24|66760|2710936|737185
4129752|501|TARGET FUND DISTRIBUTION|2019-10-24|27545|2710936|737185
4129753|501|TARGET FUND DISTRIBUTION|2019-10-24|36156|2710936|737185
4129754|501|TARGET FUND DISTRIBUTION|2019-11-14|38919|2710936|737185
4129755|501|TARGET FUND DISTRIBUTION|2020-01-02|18963|2710936|737185
4129756|501|TARGET FUND DISTRIBUTION|2020-01-02|693409|2710936|737185
4129757|501|TARGET FUND DISTRIBUTION|2020-03-19|206061|2710936|737185
4129758|501|TARGET FUND DISTRIBUTION|2020-03-19|159394|2710936|737185
4129759|501|TARGET FUND DISTRIBUTION|2020-03-27|40692|2710936|737185
4129760|501|TARGET FUND DISTRIBUTION|2020-05-18|15200|2710936|737185
4129761|501|TARGET FUND DISTRIBUTION|2020-05-20|46776|2710936|737185
4129762|501|TARGET FUND DISTRIBUTION|2020-05-20|168065|2710936|737185
4129763|501|TARGET FUND DISTRIBUTION|2020-06-01|8945|2710936|737185
4129764|501|TARGET FUND DISTRIBUTION|2020-06-02|178248|2710936|737185
4129765|501|TARGET FUND DISTRIBUTION|2020-06-09|15538|2710936|737185
4129766|501|TARGET FUND DISTRIBUTION|2020-06-09|65347|2710936|737185
4129767|501|TARGET FUND DISTRIBUTION|2020-06-17|45870|2710936|737185
4129768|501|TARGET FUND DISTRIBUTION|2020-06-24|35764|2710936|737185
4129769|501|TARGET FUND DISTRIBUTION|2020-06-24|32855|2710936|737185
4129770|501|TARGET FUND DISTRIBUTION|2019-07-16|6735|2710937|737185
4129771|501|TARGET FUND DISTRIBUTION|2019-08-16|6651|2710937|737185
4129772|501|TARGET FUND DISTRIBUTION|2019-08-27|7974|2710937|737185
4129773|501|TARGET FUND DISTRIBUTION|2019-10-08|7510|2710937|737185
4129774|501|TARGET FUND DISTRIBUTION|2019-12-23|5084|2710937|737185
4129775|501|TARGET FUND DISTRIBUTION|2020-01-14|9596|2710937|737185
4129776|501|TARGET FUND DISTRIBUTION|2020-03-03|6574|2710937|737185
4129777|501|TARGET FUND DISTRIBUTION|2020-04-03|14182|2710937|737185
4129778|501|TARGET FUND DISTRIBUTION|2020-04-09|29595|2710937|737185
4129779|501|TARGET FUND DISTRIBUTION|2020-05-07|25629|2710937|737185
4129780|501|TARGET FUND DISTRIBUTION|2020-05-08|5222|2710937|737185
4129781|501|TARGET FUND DISTRIBUTION|2020-06-09|18387|2710937|737185
4129782|503|DONATION|2019-09-20|20000|2710938|737185
4129783|503|DONATION|2020-06-05|5500|2710939|737185
4129784|503|DONATION|2020-01-28|15000|2710940|737185
4129785|503|DONATION|2019-12-13|5500|2710941|737185
4129786|503|DONATION|2019-11-25|5000|2710942|737185
4129787|503|ALBATROSS SPONSOR|2019-08-29|5000|2710943|737185
4129788|503|DONATION|2020-01-15|5000|2710944|737185
4129789|503|DONATION|2020-01-17|6000|2710945|737185
4129790|503|DONATION|2020-02-07|5000|2710946|737185
4129791|503|DONATION|2019-10-07|5000|2710947|737185
4129792|503|DONATION|2019-09-30|25000|2710948|737185
4129793|503|DONATION|2019-10-03|25000|2710948|737185
4129794|504|CONSULT/PROFESSIONAL FEES|2019-11-05|8000|2710952|737185
4129795|504|JULY 2019 CONSULTING|2019-07-19|8064|2710952|737185
4129796|504|DOCUWARE/GREAT PLNS INTEGRATIO|2019-11-04|5860|2710956|737185
4129797|504|IT SERVICE|2019-10-08|6035|2710956|737185
4129798|504|IT SERVICE|2019-10-16|6010|2710956|737185
4129799|504|PROFESSIONAL SERVICES & EQUIPMENT|2020-01-28|11812|2710957|737185
4129800|504|PROGRESS PAYMENT #2|2020-03-04|11813|2710957|737185
4129801|503|SPONSOR|2019-08-23|5000|2710961|737185
4129802|503|PLAYMAKER SPONSOR|2020-03-09|10000|2710962|737185
4129803|503|DONATION|2019-08-29|5000|2710963|737185
4129804|504|UTILITIES|2019-09-06|5668|2710964|737185
4129805|504|LEGAL SERVICES|2019-08-29|5618|2710967|737185
4129806|504|LEGAL SERVICES|2019-11-19|6615|2710967|737185
4129807|504|LEGAL SERVICES|2020-04-14|5460|2710967|737185
4129808|504|PICNIC|2019-07-16|13020|2710972|737185
4129809|504|CONSULTING|2019-12-23|11392|2710975|737185
4129810|504|EVENT|2019-07-05|332309|2710977|737185
4129811|504|EMPLOYEE TRAINING|2020-02-27|17400|2710979|737185
4129812|504|REPAIRS & MAINTENANCE|2019-10-21|5505|2710981|737185
4129813|504|REPAIRS & MAINTENANCE|2020-04-02|5505|2710981|737185
4129814|504|CONSULTING|2019-07-25|8500|2710985|737185
4129815|504|COMPUTER CONSULTING|2020-01-03|7973|2710987|737185
4129816|504|COMPUTER CONSULTING|2019-09-10|8460|2710987|737185
4129817|504|COMPUTER CONSULTING|2019-08-07|9781|2710987|737185
4129818|504|COMPUTER CONSULTING|2020-03-01|10282|2710987|737185
4129819|504|COMPUTER CONSULTING|2019-07-08|11013|2710987|737185
4129820|504|COMPUTER CONSULTING|2020-04-03|11073|2710987|737185
4129821|504|COMPUTER CONSULTING|2020-02-07|12217|2710987|737185
4129822|504|COMPUTER CONSULTING|2019-12-05|12236|2710987|737185
4129823|504|COMPUTER CONSULTING|2019-11-05|17032|2710987|737185
4129824|504|COMPUTER CONSULTING|2019-10-07|17534|2710987|737185
4129825|504|COMPUTER CONSULTING|2020-06-03|6383|2710987|737185
4129826|504|COMPUTER CONSULTING|2020-05-04|5883|2710987|737185
4129827|504|MARKETING|2020-01-10|6000|2710988|737185
4129828|504|HVAC SERVICE MAINTENANCE CONTRACT|2020-04-01|7677|2710996|737185
